car_id,scraped_at,is_accident_free,inspection_grade,has_sunroof,has_led_lamp,has_parking_sensor,has_rear_camera,has_auto_ac,has_smart_key,has_navigation,has_heated_seat,has_ventilated_seat,has_leather_seat,num_keys,has_tinting,tire_tread_front,tire_tread_rear,region,is_encar_direct,has_warranty
40965280,2025-11-24 18:30:52,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,A6 (C8)   40 TDI 프리미엄 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40970195,2025-11-24 18:30:54,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40689462,2025-11-24 18:30:57,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40339501,2025-11-24 18:30:59,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40375072,2025-11-24 18:31:02,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,E-클래스 W214   E200 아방가르드 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40904190,2025-11-24 18:31:04,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,AMG GT   4도어 43 4MATIC+ 인천 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40790330,2025-11-24 18:31:06,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40688969,2025-11-24 18:31:07,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,X5 (G05)   xDrive 40i M 스포츠 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40736407,2025-11-24 18:31:10,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,GLE-클래스 W167   GLE450 4MATIC 인천 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40726752,2025-11-24 18:31:13,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,그랜드 체로키(WL)   L 3.6 오버랜드 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40642345,2025-11-24 18:31:16,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40611719,2025-11-24 18:31:18,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
