car_id,is_accident_free,inspection_grade,has_sunroof,has_navigation,has_leather_seat,has_smart_key,has_rear_camera
40435093,1,normal,1,1,1,1,1
39373485,0,normal,1,1,1,1,1
39740433,1,normal,1,1,1,1,1
40416183,0,normal,1,1,1,1,1
36925437,1,normal,1,1,1,1,1
40192087,1,normal,1,1,1,1,1
40789072,1,normal,1,1,1,1,1
40882323,1,normal,1,1,1,1,1
41014067,0,normal,1,1,1,1,1
40884215,1,good,1,1,1,1,1
40186628,1,normal,1,1,1,1,1
40920470,0,normal,1,1,1,1,1
40452869,1,normal,1,1,1,1,1
40320157,1,normal,1,1,1,1,1
40319196,0,normal,1,1,1,1,1
40741583,0,normal,1,1,1,1,1
40951320,1,normal,1,1,1,1,1
39945083,0,normal,1,1,1,1,1
40866550,1,normal,1,1,1,1,1
40989532,0,normal,1,1,1,1,1
40803690,0,normal,1,1,1,1,1
39889823,1,normal,1,1,1,1,1
40963891,1,normal,1,1,1,1,1
40922776,0,normal,1,1,1,1,1
40956530,1,normal,1,1,1,1,1
40463674,1,normal,1,1,1,1,1
40940788,1,normal,1,1,1,1,1
40986300,1,normal,1,1,1,1,1
40870684,0,normal,1,1,1,1,1
40564316,1,normal,1,1,1,1,1
40704905,0,normal,1,1,1,1,1
40833570,1,normal,1,1,1,1,1
40844328,1,normal,1,1,1,1,1
40846044,1,normal,1,1,1,1,1
41006384,0,normal,1,1,1,1,1
38884264,1,normal,1,1,1,1,1
40370162,1,normal,1,1,1,1,1
40879275,1,normal,1,1,1,1,1
40865854,1,normal,1,1,1,1,1
39935099,1,normal,1,1,1,1,1
40917704,1,normal,1,1,1,1,1
41020530,0,normal,1,1,1,1,1
40911975,0,normal,1,1,1,1,1
40905169,0,normal,1,1,1,1,1
40840202,1,normal,1,1,1,1,1
40105122,0,normal,1,1,1,1,1
40703642,1,normal,1,1,1,1,1
40680963,1,normal,1,1,1,1,1
40682312,1,normal,1,1,1,1,1
40504439,0,normal,1,1,1,1,1
40317859,1,normal,1,1,1,1,1
40830686,1,normal,1,1,1,1,1
40828826,0,normal,1,1,1,1,1
40925272,0,normal,1,1,1,1,1
36969614,1,normal,1,1,1,1,1
40230836,1,normal,1,1,1,1,1
39338891,1,normal,1,1,1,1,1
36979927,1,normal,1,1,1,1,1
40231329,1,normal,1,1,1,1,1
41005602,1,normal,1,1,1,1,1
40706765,1,normal,1,1,1,1,1
40252177,1,normal,1,1,1,1,1
40993136,1,normal,1,1,1,1,1
39699250,0,normal,1,1,1,1,1
40731056,1,normal,1,1,1,1,1
40379031,1,normal,1,1,1,1,1
40228897,0,normal,1,1,1,1,1
40511229,1,normal,1,1,1,1,1
38063725,0,normal,1,1,1,1,1
40320808,0,normal,1,1,1,1,1
40510113,1,normal,1,1,1,1,1
40374306,1,normal,1,1,1,1,1
36315320,0,normal,1,1,1,1,1
40554460,1,normal,1,1,1,1,1
40538973,0,normal,1,1,1,1,1
38190760,0,normal,1,1,1,1,1
40059740,1,normal,1,1,1,1,1
38388452,1,normal,1,1,1,1,1
38386918,1,normal,1,1,1,1,1
40559129,1,normal,1,1,1,1,1
40382605,1,normal,1,1,1,1,1
39852062,1,normal,1,1,1,1,1
40617466,1,normal,1,1,1,1,1
40963837,1,normal,1,1,1,1,1
40891954,0,normal,1,1,1,1,1
38869030,0,normal,1,1,1,1,1
40614181,0,normal,1,1,1,1,1
40994081,1,normal,1,1,1,1,1
40430110,0,normal,1,1,1,1,1
40372609,1,normal,1,1,1,1,1
40375016,1,normal,1,1,1,1,1
40997927,1,normal,1,1,1,1,1
41024516,0,normal,1,1,1,1,1
40864408,0,normal,1,1,1,1,1
40774512,1,normal,1,1,1,1,1
39772210,0,normal,1,1,1,1,1
40374235,1,normal,1,1,1,1,1
40931687,0,normal,1,1,1,1,1
40379834,1,normal,1,1,1,1,1
40918895,1,normal,1,1,1,1,1
40919975,1,normal,1,1,1,1,1
40892451,0,normal,1,1,1,1,1
40980679,1,normal,1,1,1,1,1
40530403,0,normal,1,1,1,1,1
40409134,0,normal,1,1,1,1,1
40997064,0,normal,1,1,1,1,1
40976907,1,normal,1,1,1,1,1
40205430,0,normal,1,1,1,1,1
40959920,1,normal,1,1,1,1,1
40964608,1,normal,1,1,1,1,1
40661654,1,normal,1,1,1,1,1
39532145,0,normal,1,1,1,1,1
40927497,0,normal,1,1,1,1,1
40645841,1,normal,1,1,1,1,1
40995262,1,normal,1,1,1,1,1
38711519,1,normal,1,1,1,1,1
40959022,1,normal,1,1,1,1,1
41024658,0,normal,1,1,1,1,1
40966962,1,normal,1,1,1,1,1
39245936,1,normal,1,1,1,1,1
40964566,1,normal,1,1,1,1,1
40931885,0,normal,1,1,1,1,1
40951564,1,normal,1,1,1,1,1
40631662,1,normal,1,1,1,1,1
40382066,1,normal,1,1,1,1,1
39136306,1,normal,1,1,1,1,1
40846043,0,normal,1,1,1,1,1
39132818,1,normal,1,1,1,1,1
40635025,1,normal,1,1,1,1,1
39243261,1,normal,1,1,1,1,1
40980472,0,normal,1,1,1,1,1
40983759,1,normal,1,1,1,1,1
40729029,1,normal,1,1,1,1,1
39505422,1,normal,1,1,1,1,1
40533262,1,normal,1,1,1,1,1
40894490,0,normal,1,1,1,1,1
40992438,0,normal,1,1,1,1,1
40995408,1,normal,1,1,1,1,1
40445013,1,normal,1,1,1,1,1
40650914,0,normal,1,1,1,1,1
40450491,1,normal,1,1,1,1,1
39348865,1,normal,1,1,1,1,1
40975465,0,normal,1,1,1,1,1
39353743,1,normal,1,1,1,1,1
40985423,1,normal,1,1,1,1,1
40141131,1,normal,1,1,1,1,1
40658445,1,normal,1,1,1,1,1
40572021,1,normal,1,1,1,1,1
40998971,1,normal,1,1,1,1,1
40784809,0,normal,1,1,1,1,1
40910993,0,normal,1,1,1,1,1
40517141,1,normal,1,1,1,1,1
40969088,1,normal,1,1,1,1,1
40581851,0,normal,1,1,1,1,1
40641687,0,normal,1,1,1,1,1
40741948,0,normal,1,1,1,1,1
40809484,0,normal,1,1,1,1,1
40403608,1,normal,1,1,1,1,1
40853337,1,normal,1,1,1,1,1
40914748,0,normal,1,1,1,1,1
40663689,1,normal,1,1,1,1,1
40733615,0,normal,1,1,1,1,1
40502209,1,normal,1,1,1,1,1
40860202,1,normal,1,1,1,1,1
40719259,1,normal,1,1,1,1,1
40663156,1,normal,1,1,1,1,1
40931400,1,normal,1,1,1,1,1
40927432,1,normal,1,1,1,1,1
40705557,1,normal,1,1,1,1,1
40913589,0,normal,1,1,1,1,1
41023975,0,normal,1,1,1,1,1
40836785,1,normal,1,1,1,1,1
39913371,1,normal,1,1,1,1,1
40863080,0,normal,1,1,1,1,1
40947233,0,normal,1,1,1,1,1
40964355,1,normal,1,1,1,1,1
40964226,1,normal,1,1,1,1,1
39573433,0,normal,1,1,1,1,1
40790340,0,normal,1,1,1,1,1
40399094,0,normal,1,1,1,1,1
40210231,0,normal,1,1,1,1,1
38722593,0,normal,1,1,1,1,1
40992483,0,normal,1,1,1,1,1
40827905,0,normal,1,1,1,1,1
39866101,0,normal,1,1,1,1,1
40573601,1,normal,1,1,1,1,1
40740604,1,normal,1,1,1,1,1
40830469,0,normal,1,1,1,1,1
39777758,0,normal,1,1,1,1,1
40424920,0,normal,1,1,1,1,1
40209448,0,normal,1,1,1,1,1
40973173,1,normal,1,1,1,1,1
39735191,0,normal,1,1,1,1,1
40811447,1,normal,1,1,1,1,1
41022936,0,normal,1,1,1,1,1
40983047,1,normal,1,1,1,1,1
40398643,1,normal,1,1,1,1,1
40775805,1,normal,1,1,1,1,1
40718604,1,normal,1,1,1,1,1
40899286,1,normal,1,1,1,1,1
40996710,0,normal,1,1,1,1,1
40779264,1,normal,1,1,1,1,1
40973192,1,normal,1,1,1,1,1
40719796,1,normal,1,1,1,1,1
40900617,1,normal,1,1,1,1,1
39968807,0,normal,1,1,1,1,1
40267391,0,normal,1,1,1,1,1
39214475,1,normal,1,1,1,1,1
40409629,1,normal,1,1,1,1,1
41017760,0,normal,1,1,1,1,1
40898170,1,normal,1,1,1,1,1
39598549,0,normal,1,1,1,1,1
41013427,0,normal,1,1,1,1,1
40689666,0,normal,1,1,1,1,1
40782684,0,normal,1,1,1,1,1
40968089,0,normal,1,1,1,1,1
39789073,1,normal,1,1,1,1,1
40735075,0,normal,1,1,1,1,1
40809588,0,normal,1,1,1,1,1
40741609,1,normal,1,1,1,1,1
40745441,1,normal,1,1,1,1,1
39808661,0,normal,1,1,1,1,1
41020298,0,normal,1,1,1,1,1
39215568,1,normal,1,1,1,1,1
40610257,1,normal,1,1,1,1,1
40541441,0,normal,1,1,1,1,1
38354448,0,normal,1,1,1,1,1
38149402,1,normal,1,1,1,1,1
40764044,0,normal,1,1,1,1,1
40663179,0,normal,1,1,1,1,1
40782464,0,normal,1,1,1,1,1
40181237,0,normal,1,1,1,1,1
40736297,0,normal,1,1,1,1,1
40765793,1,normal,1,1,1,1,1
40262375,0,normal,1,1,1,1,1
39878497,1,normal,1,1,1,1,1
41009106,0,normal,1,1,1,1,1
40681933,1,normal,1,1,1,1,1
40996228,0,normal,1,1,1,1,1
39878425,1,normal,1,1,1,1,1
40669092,1,normal,1,1,1,1,1
40506734,0,normal,1,1,1,1,1
39525674,1,normal,1,1,1,1,1
40394333,1,normal,1,1,1,1,1
40660141,1,normal,1,1,1,1,1
40377606,1,normal,1,1,1,1,1
40996987,0,normal,1,1,1,1,1
39446686,0,normal,1,1,1,1,1
40826934,0,normal,1,1,1,1,1
40357989,1,normal,1,1,1,1,1
40241199,0,normal,1,1,1,1,1
40973665,1,normal,1,1,1,1,1
40658243,0,normal,1,1,1,1,1
40323678,0,normal,1,1,1,1,1
40885418,0,normal,1,1,1,1,1
40971500,0,normal,1,1,1,1,1
40362360,1,normal,1,1,1,1,1
40978034,1,normal,1,1,1,1,1
40974612,1,normal,1,1,1,1,1
39643289,0,normal,1,1,1,1,1
40869316,0,normal,1,1,1,1,1
40957635,0,normal,1,1,1,1,1
40965672,1,normal,1,1,1,1,1
39892926,1,normal,1,1,1,1,1
40954182,0,normal,1,1,1,1,1
40171703,1,normal,1,1,1,1,1
40964062,1,normal,1,1,1,1,1
40957455,0,normal,1,1,1,1,1
40955277,0,normal,1,1,1,1,1
40937917,0,normal,1,1,1,1,1
40956223,0,normal,1,1,1,1,1
40809897,0,normal,1,1,1,1,1
40977729,0,normal,1,1,1,1,1
40914934,0,normal,1,1,1,1,1
40791922,0,normal,1,1,1,1,1
40039830,1,normal,1,1,1,1,1
40931156,1,normal,1,1,1,1,1
40970738,0,normal,1,1,1,1,1
39922724,1,normal,1,1,1,1,1
40935518,1,normal,1,1,1,1,1
40953509,1,normal,1,1,1,1,1
39686073,0,normal,1,1,1,1,1
40859100,0,normal,1,1,1,1,1
38268738,0,normal,1,1,1,1,1
40893067,0,normal,1,1,1,1,1
40905318,0,normal,1,1,1,1,1
39299039,0,normal,1,1,1,1,1
40887774,1,normal,1,1,1,1,1
40399575,0,normal,1,1,1,1,1
40744435,1,normal,1,1,1,1,1
40434779,0,normal,1,1,1,1,1
40847989,0,normal,1,1,1,1,1
40894530,0,normal,1,1,1,1,1
40416547,0,normal,1,1,1,1,1
37258826,0,normal,1,1,1,1,1
39872150,0,normal,1,1,1,1,1
39942663,0,normal,1,1,1,1,1
40825302,0,normal,1,1,1,1,1
40302138,0,normal,1,1,1,1,1
40817816,0,normal,1,1,1,1,1
40338915,0,normal,1,1,1,1,1
39830040,0,normal,1,1,1,1,1
40729060,1,normal,1,1,1,1,1
40740549,0,normal,1,1,1,1,1
39352739,0,normal,1,1,1,1,1
40671687,0,normal,1,1,1,1,1
40689412,0,normal,1,1,1,1,1
40670785,0,normal,1,1,1,1,1
40616882,0,normal,1,1,1,1,1
39406499,0,normal,1,1,1,1,1
40937018,0,good,1,1,1,1,1
40853190,1,normal,1,1,1,1,1
40853202,1,normal,1,1,1,1,1
40520161,1,normal,1,1,1,1,1
39933538,1,normal,1,1,1,1,1
37722838,1,normal,1,1,1,1,1
40680966,1,normal,1,1,1,1,1
40871015,0,good,1,1,1,1,1
40666072,1,normal,1,1,1,1,1
40653682,1,normal,1,1,1,1,1
40508923,1,normal,1,1,1,1,1
40928073,1,good,1,1,1,1,1
40762589,1,good,1,1,1,1,1
40958394,1,good,1,1,1,1,1
40726127,0,good,1,1,1,1,1
40308762,1,normal,1,1,1,1,1
40931195,1,normal,1,1,1,1,1
40510458,1,normal,1,1,1,1,1
40666069,1,normal,1,1,1,1,1
40717940,1,normal,1,1,1,1,1
40978118,1,normal,1,1,1,1,1
40610523,0,normal,1,1,1,1,1
40925568,1,normal,1,1,1,1,1
40878362,0,good,1,1,1,1,1
38719284,1,normal,1,1,1,1,1
40504095,1,normal,1,1,1,1,1
40637218,0,normal,1,1,1,1,1
40967693,1,normal,1,1,1,1,1
37709577,1,normal,1,1,1,1,1
40669099,1,normal,1,1,1,1,1
40927936,1,good,1,1,1,1,1
40319177,1,normal,1,1,1,1,1
40709434,1,normal,1,1,1,1,1
40295557,1,normal,1,1,1,1,1
40997788,1,normal,1,1,1,1,1
40752215,1,good,1,1,1,1,1
39926674,1,normal,1,1,1,1,1
40939992,1,normal,1,1,1,1,1
40958909,1,normal,1,1,1,1,1
40657160,1,normal,1,1,1,1,1
40834860,1,normal,1,1,1,1,1
40995699,1,normal,1,1,1,1,1
40315918,1,normal,1,1,1,1,1
41014064,0,good,1,1,1,1,1
40995346,0,normal,1,1,1,1,1
40898707,1,normal,1,1,1,1,1
39790997,1,normal,1,1,1,1,1
40825914,1,normal,1,1,1,1,1
40028832,1,normal,1,1,1,1,1
40477788,1,normal,1,1,1,1,1
40625531,0,good,1,1,1,1,1
40619684,1,normal,1,1,1,1,1
40462150,1,normal,1,1,1,1,1
40953888,1,normal,1,1,1,1,1
40973870,1,normal,1,1,1,1,1
40834852,1,normal,1,1,1,1,1
38717141,1,normal,1,1,1,1,1
40837415,0,good,1,1,1,1,1
40934779,1,normal,1,1,1,1,1
39802588,1,normal,1,1,1,1,1
40940254,1,normal,1,1,1,1,1
40525125,1,normal,1,1,1,1,1
40716265,1,normal,1,1,1,1,1
40060723,1,normal,1,1,1,1,1
39821291,1,normal,1,1,1,1,1
40902296,0,normal,1,1,1,1,1
40749955,1,normal,1,1,1,1,1
40779708,1,normal,1,1,1,1,1
40917684,1,normal,1,1,1,1,1
39973112,1,normal,1,1,1,1,1
39837159,1,normal,1,1,1,1,1
40746195,1,normal,1,1,1,1,1
41027104,0,normal,1,1,1,1,1
40803845,1,normal,1,1,1,1,1
40618760,1,normal,1,1,1,1,1
40930106,1,normal,1,1,1,1,1
41006610,1,good,1,1,1,1,1
40976067,0,normal,1,1,1,1,1
40871112,0,good,1,1,1,1,1
40972914,1,normal,1,1,1,1,1
40694183,1,normal,1,1,1,1,1
40876202,0,good,1,1,1,1,1
40450528,0,normal,1,1,1,1,1
40134673,0,good,1,1,1,1,1
40704188,1,normal,1,1,1,1,1
40966972,0,good,1,1,1,1,1
40537526,1,normal,1,1,1,1,1
40980076,1,good,1,1,1,1,1
40957330,1,normal,1,1,1,1,1
40590285,1,normal,1,1,1,1,1
40925355,1,normal,1,1,1,1,1
40693552,0,good,1,1,1,1,1
40693034,1,normal,1,1,1,1,1
40733093,1,normal,1,1,1,1,1
40647544,1,normal,1,1,1,1,1
40839742,1,normal,1,1,1,1,1
39954429,0,good,1,1,1,1,1
40757691,0,good,1,1,1,1,1
40509711,1,normal,1,1,1,1,1
40624079,1,normal,1,1,1,1,1
40040662,1,normal,1,1,1,1,1
40532515,1,normal,1,1,1,1,1
40656360,0,normal,1,1,1,1,1
40173539,1,normal,1,1,1,1,1
40750999,1,normal,1,1,1,1,1
40721023,1,normal,1,1,1,1,1
40919205,1,normal,1,1,1,1,1
41004923,1,good,1,1,1,1,1
40958024,1,normal,1,1,1,1,1
39989549,1,normal,1,1,1,1,1
40194316,1,normal,1,1,1,1,1
40582952,1,normal,1,1,1,1,1
40986316,0,normal,1,1,1,1,1
40789884,0,good,1,1,1,1,1
40706351,0,normal,1,1,1,1,1
40740422,1,normal,1,1,1,1,1
40499166,0,good,1,1,1,1,1
40586077,1,normal,1,1,1,1,1
40737341,1,normal,1,1,1,1,1
40044986,1,normal,1,1,1,1,1
40171741,1,normal,1,1,1,1,1
39989042,1,normal,1,1,1,1,1
40571995,0,normal,1,1,1,1,1
40046796,0,normal,1,1,1,1,1
40790276,1,normal,1,1,1,1,1
40814889,1,normal,1,1,1,1,1
41022651,1,normal,1,1,1,1,1
40545372,1,normal,1,1,1,1,1
41012394,1,normal,1,1,1,1,1
37559995,0,good,1,1,1,1,1
40209672,0,good,1,1,1,1,1
40798138,0,normal,1,1,1,1,1
40924899,0,good,1,1,1,1,1
41018657,1,normal,1,1,1,1,1
41025645,1,good,1,1,1,1,1
40933053,0,normal,1,1,1,1,1
41031856,0,normal,1,1,1,1,1
40907842,1,normal,1,1,1,1,1
39933913,0,good,1,1,1,1,1
40928647,1,normal,1,1,1,1,1
40876695,1,normal,1,1,1,1,1
40788444,1,normal,1,1,1,1,1
40916649,1,normal,1,1,1,1,1
40931355,1,normal,1,1,1,1,1
40535874,1,normal,1,1,1,1,1
41001854,1,normal,1,1,1,1,1
40994598,0,good,1,1,1,1,1
40677469,1,normal,1,1,1,1,1
40804410,1,normal,1,1,1,1,1
41021468,0,normal,1,1,1,1,1
40923627,1,normal,1,1,1,1,1
40466202,1,normal,1,1,1,1,1
40444550,1,normal,1,1,1,1,1
40218510,0,good,1,1,1,1,1
40943425,1,normal,1,1,1,1,1
40946966,1,normal,1,1,1,1,1
40503704,0,good,1,1,1,1,1
40759884,1,good,1,1,1,1,1
41008602,1,normal,1,1,1,1,1
40860488,1,good,1,1,1,1,1
40984474,1,good,1,1,1,1,1
40720833,1,normal,1,1,1,1,1
40739702,1,normal,1,1,1,1,1
40692386,1,good,1,1,1,1,1
40935547,0,normal,1,1,1,1,1
40834534,0,normal,1,1,1,1,1
40755923,1,normal,1,1,1,1,1
40781529,1,normal,1,1,1,1,1
40967851,1,normal,1,1,1,1,1
40850465,0,good,1,1,1,1,1
40928023,1,normal,1,1,1,1,1
40816300,0,normal,1,1,1,1,1
40880624,1,normal,1,1,1,1,1
40712015,1,normal,1,1,1,1,1
40854178,1,normal,1,1,1,1,1
40931046,1,normal,1,1,1,1,1
40667264,1,normal,1,1,1,1,1
40976559,1,good,1,1,1,1,1
40858624,1,good,1,1,1,1,1
40577294,1,normal,1,1,1,1,1
40707863,1,normal,1,1,1,1,1
40894309,1,normal,1,1,1,1,1
39994081,1,normal,1,1,1,1,1
40979594,1,normal,1,1,1,1,1
40964894,1,normal,1,1,1,1,1
40702971,1,normal,1,1,1,1,1
40631623,1,normal,1,1,1,1,1
40871320,1,normal,1,1,1,1,1
40804075,0,normal,1,1,1,1,1
40786934,1,normal,1,1,1,1,1
38967632,0,good,1,1,1,1,1
39936729,1,normal,1,1,1,1,1
41008905,0,normal,1,1,1,1,1
40617397,1,normal,1,1,1,1,1
40786957,1,normal,1,1,1,1,1
40724010,1,normal,1,1,1,1,1
40865345,0,normal,1,1,1,1,1
40161267,0,good,1,1,1,1,1
40741228,1,normal,1,1,1,1,1
40751894,1,good,1,1,1,1,1
40802489,1,normal,1,1,1,1,1
39461191,0,good,1,1,1,1,1
40705340,1,normal,1,1,1,1,1
40575487,1,normal,1,1,1,1,1
40714651,1,normal,1,1,1,1,1
40695369,1,normal,1,1,1,1,1
40706687,0,normal,1,1,1,1,1
40384191,0,good,1,1,1,1,1
40865600,1,normal,1,1,1,1,1
38543824,0,good,1,1,1,1,1
40978242,1,normal,1,1,1,1,1
40203720,0,good,1,1,1,1,1
40594044,1,normal,1,1,1,1,1
41023763,0,normal,1,1,1,1,1
40603124,1,good,1,1,1,1,1
40967817,1,normal,1,1,1,1,1
40890316,1,normal,1,1,1,1,1
40612044,1,normal,1,1,1,1,1
40867644,1,normal,1,1,1,1,1
40609100,1,normal,1,1,1,1,1
37265661,0,good,1,1,1,1,1
40603122,1,good,1,1,1,1,1
39978331,0,good,1,1,1,1,1
40317686,0,normal,1,1,1,1,1
40486021,1,normal,1,1,1,1,1
40315285,0,good,1,1,1,1,1
40510865,0,good,1,1,1,1,1
40875030,1,normal,1,1,1,1,1
40371592,0,good,1,1,1,1,1
40506931,1,normal,1,1,1,1,1
41000242,1,normal,1,1,1,1,1
40855490,1,normal,1,1,1,1,1
40419405,0,good,1,1,1,1,1
40890520,0,good,1,1,1,1,1
40263737,1,normal,1,1,1,1,1
38853316,1,normal,1,1,1,1,1
39386090,0,normal,1,1,1,1,1
40660764,1,normal,1,1,1,1,1
40369979,0,good,1,1,1,1,1
40594041,1,normal,1,1,1,1,1
40850334,1,good,1,1,1,1,1
40882491,1,normal,1,1,1,1,1
40611761,1,good,1,1,1,1,1
40403744,1,normal,1,1,1,1,1
40372499,0,good,1,1,1,1,1
40660285,1,normal,1,1,1,1,1
39858458,1,normal,1,1,1,1,1
40382759,1,normal,1,1,1,1,1
40319586,1,normal,1,1,1,1,1
40959877,1,normal,1,1,1,1,1
40266297,0,normal,1,1,1,1,1
40739418,1,normal,1,1,1,1,1
40569293,1,normal,1,1,1,1,1
39748282,0,good,1,1,1,1,1
40874288,1,normal,1,1,1,1,1
40830134,0,normal,1,1,1,1,1
40906919,1,normal,1,1,1,1,1
40402023,1,normal,1,1,1,1,1
40441728,0,normal,1,1,1,1,1
40398183,0,good,1,1,1,1,1
40737161,1,normal,1,1,1,1,1
39387989,1,normal,1,1,1,1,1
40561373,0,good,1,1,1,1,1
40618567,0,normal,1,1,1,1,1
40599642,0,good,1,1,1,1,1
40879179,1,normal,1,1,1,1,1
40602267,1,good,1,1,1,1,1
40835699,0,good,1,1,1,1,1
39323235,0,good,1,1,1,1,1
40906404,1,normal,1,1,1,1,1
40531999,0,good,1,1,1,1,1
40551886,1,normal,1,1,1,1,1
39371264,0,good,1,1,1,1,1
40844141,0,normal,1,1,1,1,1
40866438,1,normal,1,1,1,1,1
40040862,0,normal,1,1,1,1,1
40655025,1,normal,1,1,1,1,1
40321706,0,good,1,1,1,1,1
40654328,1,normal,1,1,1,1,1
40714171,0,good,1,1,1,1,1
40372493,0,good,1,1,1,1,1
40181984,0,normal,0,0,0,0,0
40642271,1,excellent,1,1,1,1,1
40483678,1,normal,1,1,1,1,1
40400974,1,normal,1,1,1,1,1
40386925,1,normal,1,1,1,1,1
40230159,0,good,1,1,1,1,1
40694917,1,normal,1,1,1,1,1
40947356,1,normal,1,1,1,1,1
39754399,0,good,1,1,1,1,1
40487964,1,normal,1,1,1,1,1
40808653,0,good,1,1,1,1,1
40926504,1,good,1,1,1,1,1
40973383,1,normal,1,1,1,1,1
40575107,0,good,1,1,1,1,1
40542958,1,normal,1,1,1,1,1
40942295,1,normal,1,1,1,1,1
40567575,0,good,1,1,1,1,1
40524195,1,normal,1,1,1,1,1
40918517,1,normal,1,1,1,1,1
40984542,1,good,1,1,1,1,1
39985635,1,normal,1,1,1,1,1
40316052,1,normal,1,1,1,1,1
40317133,1,good,1,1,1,1,1
41011055,1,normal,1,1,1,1,1
40608369,1,normal,1,1,1,1,1
40937622,1,excellent,1,1,1,1,1
36503445,0,good,1,1,1,1,1
40918353,1,good,1,1,1,1,1
40457951,0,normal,1,1,1,1,1
39816679,1,normal,1,1,1,1,1
40381122,0,good,1,1,1,1,1
40724288,1,normal,1,1,1,1,1
40676628,1,normal,1,1,1,1,1
40645426,1,normal,1,1,1,1,1
40291985,1,normal,1,1,1,1,1
40928742,1,normal,1,1,1,1,1
40171290,0,normal,0,0,0,0,0
40691870,1,normal,1,1,1,1,1
40184659,1,excellent,1,1,1,1,1
39751146,1,normal,1,1,1,1,1
39655858,1,normal,1,1,1,1,1
40481151,1,normal,1,1,1,1,1
40931053,1,normal,1,1,1,1,1
39552058,1,normal,1,1,1,1,1
40491327,1,normal,1,1,1,1,1
40403855,1,normal,1,1,1,1,1
40521539,1,normal,1,1,1,1,1
40648707,1,normal,1,1,1,1,1
40542952,1,normal,1,1,1,1,1
41011040,1,normal,1,1,1,1,1
40516692,1,normal,1,1,1,1,1
40508678,1,normal,1,1,1,1,1
40475977,0,good,1,1,1,1,1
41032908,0,good,1,1,1,1,1
40295990,0,normal,1,1,1,1,1
39956772,1,normal,1,1,1,1,1
40601057,1,good,1,1,1,1,1
40643915,1,normal,1,1,1,1,1
40785400,0,good,1,1,1,1,1
40989864,0,normal,1,1,1,1,1
40802639,1,good,1,1,1,1,1
41019656,0,good,1,1,1,1,1
40934867,1,excellent,1,1,1,1,1
38812996,1,normal,1,1,1,1,1
40237539,1,good,1,1,1,1,1
36792249,0,good,1,1,1,1,1
40564923,0,good,1,1,1,1,1
39700876,0,good,1,1,1,1,1
40608050,1,normal,1,1,1,1,1
39869415,0,good,1,1,1,1,1
40601195,0,normal,1,1,1,1,1
40871079,1,good,1,1,1,1,1
40256843,0,good,1,1,1,1,1
41002160,1,normal,1,1,1,1,1
40386422,1,normal,1,1,1,1,1
40550151,0,good,1,1,1,1,1
40986301,1,normal,1,1,1,1,1
40502546,1,normal,1,1,1,1,1
40670533,1,normal,1,1,1,1,1
40135092,1,normal,1,1,1,1,1
40592569,1,normal,1,1,1,1,1
39585854,0,normal,1,1,1,1,1
40868077,1,excellent,1,1,1,1,1
40491305,0,good,1,1,1,1,1
40455229,1,normal,1,1,1,1,1
40768558,1,normal,1,1,1,1,1
40034920,0,normal,1,1,1,1,1
40486847,1,normal,1,1,1,1,1
39547379,1,normal,1,1,1,1,1
40857855,1,good,1,1,1,1,1
40583651,1,good,1,1,1,1,1
40993452,1,normal,1,1,1,1,1
40889511,0,normal,1,1,1,1,1
39471360,1,normal,1,1,1,1,1
40650948,1,normal,1,1,1,1,1
39952906,1,normal,1,1,1,1,1
40557319,1,good,1,1,1,1,1
40403395,0,normal,1,1,1,1,1
40788946,1,normal,1,1,1,1,1
39751135,1,normal,1,1,1,1,1
40727814,0,normal,1,1,1,1,1
40132712,1,normal,1,1,1,1,1
40457272,1,good,1,1,1,1,1
40926462,1,normal,1,1,1,1,1
40601708,1,normal,1,1,1,1,1
40271635,0,normal,1,1,1,1,1
40868076,1,excellent,1,1,1,1,1
39456655,1,normal,1,1,1,1,1
40354974,1,normal,1,1,1,1,1
40501680,1,normal,1,1,1,1,1
40450364,1,normal,1,1,1,1,1
40942548,1,normal,1,1,1,1,1
40503035,0,good,1,1,1,1,1
40780158,1,normal,1,1,1,1,1
36447086,1,normal,1,1,1,1,1
40204135,1,normal,1,1,1,1,1
40184425,0,good,1,1,1,1,1
38727982,0,good,1,1,1,1,1
38999270,1,normal,1,1,1,1,1
40442554,0,good,1,1,1,1,1
40634234,1,normal,1,1,1,1,1
39608131,0,good,1,1,1,1,1
40455026,1,normal,1,1,1,1,1
40259754,1,normal,1,1,1,1,1
39989694,0,good,1,1,1,1,1
40585756,1,normal,1,1,1,1,1
39776685,0,good,1,1,1,1,1
40355716,1,normal,1,1,1,1,1
40785975,1,normal,1,1,1,1,1
40464575,1,normal,1,1,1,1,1
40548810,0,good,1,1,1,1,1
40995112,1,normal,1,1,1,1,1
40698033,0,good,1,1,1,1,1
38893066,0,normal,1,1,1,1,1
40346116,1,normal,1,1,1,1,1
40535660,1,normal,1,1,1,1,1
40391545,0,good,1,1,1,1,1
39829703,1,normal,1,1,1,1,1
40924478,1,normal,1,1,1,1,1
40557618,1,normal,1,1,1,1,1
40850132,1,normal,1,1,1,1,1
39537629,1,normal,1,1,1,1,1
39752213,0,good,1,1,1,1,1
40378165,1,good,1,1,1,1,1
40767384,1,normal,1,1,1,1,1
40424413,0,normal,1,1,1,1,1
40582590,1,normal,1,1,1,1,1
40181518,1,normal,1,1,1,1,1
