car_id,scraped_at,is_accident_free,inspection_grade,has_sunroof,has_led_lamp,has_parking_sensor,has_rear_camera,has_auto_ac,has_smart_key,has_navigation,has_heated_seat,has_ventilated_seat,has_leather_seat,num_keys,has_tinting,tire_tread_front,tire_tread_rear,region,is_encar_direct,has_warranty
40970195,2025-11-24 18:25:30,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40689462,2025-11-24 18:25:33,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40339501,2025-11-24 18:25:35,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40375072,2025-11-24 18:25:38,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,E-클래스 W214   E200 아방가르드 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40904190,2025-11-24 18:25:40,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,AMG GT   4도어 43 4MATIC+ 인천 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40790330,2025-11-24 18:25:43,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40688969,2025-11-24 18:25:45,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,X5 (G05)   xDrive 40i M 스포츠 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40736407,2025-11-24 18:25:48,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,GLE-클래스 W167   GLE450 4MATIC 인천 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40726752,2025-11-24 18:25:51,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,그랜드 체로키(WL)   L 3.6 오버랜드 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40642345,2025-11-24 18:25:52,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40611719,2025-11-24 18:25:55,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
41005652,2025-11-24 18:25:58,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,ES300h 7세대   이그제큐티브 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40848404,2025-11-24 18:26:00,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,7시리즈 (G11)   740Ld xDrive M 스포츠 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40880353,2025-11-24 18:26:02,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,G-클래스 W463   G63 AMG 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40997770,2025-11-24 18:26:04,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40704499,2025-11-24 18:26:07,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,CLE-클래스 C236   CLE200 쿠페 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40582414,2025-11-24 18:26:10,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,익스플로러 6세대   3.0 플래티넘 4WD 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
