car_id,is_accident_free,inspection_grade,has_sunroof,has_navigation,has_leather_seat,has_smart_key,has_rear_camera
40968424,1,normal,1,1,1,1,1
40932204,1,normal,1,1,1,1,1
40841803,1,normal,1,1,1,1,1
40508688,1,normal,1,1,1,1,1
40973702,1,normal,1,1,1,1,1
40763513,1,normal,1,1,1,1,1
40034964,1,normal,1,1,1,1,1
40863472,0,normal,1,1,1,1,1
38174073,1,normal,1,1,1,1,1
41013814,0,normal,1,1,1,1,1
40870889,1,normal,1,1,1,1,1
40704685,1,normal,1,1,1,1,1
40820368,1,normal,1,1,1,1,1
40966775,1,normal,1,1,1,1,1
39354654,1,normal,1,1,1,1,1
40685902,0,normal,1,1,1,1,1
41000850,1,normal,1,1,1,1,1
40493788,1,normal,1,1,1,1,1
40993995,1,normal,1,1,1,1,1
40787364,1,normal,1,1,1,1,1
40591407,0,normal,1,1,1,1,1
40513334,0,normal,1,1,1,1,1
40425410,1,normal,1,1,1,1,1
40926223,0,normal,1,1,1,1,1
40258213,0,normal,1,1,1,1,1
40390700,1,normal,1,1,1,1,1
40749073,1,normal,1,1,1,1,1
40771113,1,normal,1,1,1,1,1
40979434,1,normal,1,1,1,1,1
40251584,1,normal,1,1,1,1,1
39716343,0,normal,1,1,1,1,1
40796957,1,normal,1,1,1,1,1
40998524,1,normal,1,1,1,1,1
40719234,1,normal,1,1,1,1,1
40560696,0,normal,1,1,1,1,1
40990269,1,normal,1,1,1,1,1
41014084,0,normal,1,1,1,1,1
40688228,0,normal,1,1,1,1,1
40827289,0,normal,1,1,1,1,1
40947827,1,normal,1,1,1,1,1
40840213,0,normal,1,1,1,1,1
40667986,1,normal,1,1,1,1,1
40607131,0,normal,0,0,0,0,0
40973628,1,normal,1,1,1,1,1
41001971,0,normal,1,1,1,1,1
40813839,1,normal,1,1,1,1,1
40996763,1,normal,1,1,1,1,1
40758688,1,normal,1,1,1,1,1
39864288,0,normal,1,1,1,1,1
39550401,1,normal,1,1,1,1,1
39318069,1,normal,1,1,1,1,1
40972154,1,normal,1,1,1,1,1
40943746,0,normal,1,1,1,1,1
40922429,0,normal,1,1,1,1,1
40748918,1,normal,1,1,1,1,1
40875778,1,normal,1,1,1,1,1
39660691,1,excellent,1,1,1,1,1
40597677,1,normal,1,1,1,1,1
40942909,0,normal,1,1,1,1,1
41014060,0,normal,0,0,0,0,0
40223393,1,good,1,1,1,1,1
41001932,0,normal,1,1,1,1,1
40159424,1,normal,1,1,1,1,1
40246241,1,normal,1,1,1,1,1
40633455,0,good,1,1,1,1,1
40583809,1,normal,1,1,1,1,1
40221528,1,normal,1,1,1,1,1
40835633,0,good,1,1,1,1,1
40859601,0,good,1,1,1,1,1
39861395,0,normal,1,1,1,1,1
40839839,0,good,1,1,1,1,1
40989146,1,normal,1,1,1,1,1
40992841,1,normal,1,1,1,1,1
39702811,0,normal,1,1,1,1,1
39146179,0,normal,1,1,1,1,1
40780426,0,normal,1,1,1,1,1
40928496,1,excellent,1,1,1,1,1
40964630,1,normal,1,1,1,1,1
40751821,1,good,1,1,1,1,1
40704944,1,normal,1,1,1,1,1
40329118,1,normal,1,1,1,1,1
40830680,0,normal,0,0,0,0,0
39522313,1,normal,1,1,1,1,1
40228225,1,normal,1,1,1,1,1
40465529,1,normal,1,1,1,1,1
40324642,1,normal,1,1,1,1,1
40228230,1,normal,1,1,1,1,1
40933441,0,normal,1,1,1,1,1
40666306,0,normal,1,1,1,1,1
40872912,1,normal,1,1,1,1,1
40439068,1,normal,1,1,1,1,1
40877366,1,normal,1,1,1,1,1
41021008,0,normal,1,1,1,1,1
40439070,1,normal,1,1,1,1,1
40465532,1,normal,1,1,1,1,1
40757734,0,normal,1,1,1,1,1
40939417,1,normal,1,1,1,1,1
40587454,1,normal,1,1,1,1,1
39103282,0,normal,1,1,1,1,1
40713171,1,normal,1,1,1,1,1
40982271,0,normal,1,1,1,1,1
40812547,0,normal,1,1,1,1,1
40981634,0,normal,1,1,1,1,1
40583459,1,normal,1,1,1,1,1
40187973,1,normal,1,1,1,1,1
40991448,1,good,1,1,1,1,1
40486804,1,normal,1,1,1,1,1
40846500,1,normal,1,1,1,1,1
40581510,0,normal,1,1,1,1,1
40739878,1,normal,1,1,1,1,1
41018183,0,normal,1,1,1,1,1
40633193,1,excellent,1,1,1,1,1
40942455,1,normal,1,1,1,1,1
39708537,1,normal,1,1,1,1,1
40858577,1,normal,1,1,1,1,1
40736698,1,normal,1,1,1,1,1
40295980,1,normal,1,1,1,1,1
40394344,0,normal,1,1,1,1,1
40630547,1,normal,1,1,1,1,1
40475915,1,normal,1,1,1,1,1
40861418,1,normal,1,1,1,1,1
40806476,0,normal,1,1,1,1,1
40336791,0,good,1,1,1,1,1
40946976,1,normal,1,1,1,1,1
40930912,1,normal,1,1,1,1,1
40771824,1,normal,1,1,1,1,1
40967376,1,good,1,1,1,1,1
37419173,0,normal,1,1,1,1,1
38911714,0,normal,1,1,1,1,1
40676771,1,normal,1,1,1,1,1
40542616,1,normal,1,1,1,1,1
40695884,1,normal,1,1,1,1,1
38590396,0,normal,1,1,1,1,1
40919648,1,normal,1,1,1,1,1
40872294,1,normal,1,1,1,1,1
39784626,0,normal,1,1,1,1,1
40644542,1,normal,1,1,1,1,1
40038087,0,normal,1,1,1,1,1
40045079,0,normal,1,1,1,1,1
37160852,1,normal,1,1,1,1,1
40788464,1,normal,1,1,1,1,1
41018506,1,normal,1,1,1,1,1
40550519,1,normal,1,1,1,1,1
40707856,1,normal,1,1,1,1,1
40967706,1,good,1,1,1,1,1
41016375,0,normal,1,1,1,1,1
40889993,1,normal,1,1,1,1,1
38356240,1,normal,1,1,1,1,1
36444984,1,normal,1,1,1,1,1
39707554,1,normal,1,1,1,1,1
40923638,0,normal,1,1,1,1,1
40401134,1,normal,1,1,1,1,1
40840866,0,normal,1,1,1,1,1
40914177,0,normal,1,1,1,1,1
40951464,1,normal,1,1,1,1,1
41005070,1,normal,1,1,1,1,1
40983538,1,normal,1,1,1,1,1
40991476,1,normal,1,1,1,1,1
40780124,0,normal,1,1,1,1,1
40926508,0,normal,1,1,1,1,1
40807584,0,normal,1,1,1,1,1
40198779,1,normal,1,1,1,1,1
40607130,1,normal,1,1,1,1,1
40951878,1,normal,1,1,1,1,1
40313771,1,normal,1,1,1,1,1
40879790,1,normal,1,1,1,1,1
38192911,0,normal,1,1,1,1,1
39975010,1,normal,1,1,1,1,1
40988732,0,normal,1,1,1,1,1
40764215,0,normal,1,1,1,1,1
40290251,1,normal,1,1,1,1,1
40928010,1,normal,1,1,1,1,1
39074504,0,normal,1,1,1,1,1
41000922,1,normal,1,1,1,1,1
40551699,0,normal,1,1,1,1,1
41000268,0,normal,1,1,1,1,1
41026856,0,normal,1,1,1,1,1
41027530,0,normal,1,1,1,1,1
40931488,0,normal,1,1,1,1,1
40805049,0,normal,1,1,1,1,1
40827135,1,normal,1,1,1,1,1
40851592,0,normal,1,1,1,1,1
40776926,0,normal,1,1,1,1,1
40762361,1,normal,1,1,1,1,1
40640071,0,normal,1,1,1,1,1
40958079,1,normal,1,1,1,1,1
40141477,1,normal,1,1,1,1,1
40629464,1,normal,1,1,1,1,1
40022519,0,normal,1,1,1,1,1
40928376,1,normal,1,1,1,1,1
40386135,0,normal,1,1,1,1,1
40198671,1,normal,1,1,1,1,1
41001867,1,normal,1,1,1,1,1
38820503,1,normal,1,1,1,1,1
40946372,1,normal,1,1,1,1,1
40082021,0,normal,1,1,1,1,1
40070166,1,normal,1,1,1,1,1
40723958,1,normal,1,1,1,1,1
40091260,1,normal,1,1,1,1,1
40917489,1,normal,1,1,1,1,1
39836063,1,normal,1,1,1,1,1
40826723,1,normal,1,1,1,1,1
40513080,1,normal,1,1,1,1,1
40902485,0,normal,1,1,1,1,1
40797642,0,normal,1,1,1,1,1
40689203,0,normal,1,1,1,1,1
40969176,0,normal,1,1,1,1,1
41018834,0,normal,1,1,1,1,1
38876782,1,normal,1,1,1,1,1
40529462,0,normal,1,1,1,1,1
41012493,0,normal,1,1,1,1,1
39719303,0,normal,0,0,0,0,0
39853235,1,normal,1,1,1,1,1
40996962,1,normal,1,1,1,1,1
40340737,1,normal,1,1,1,1,1
40917997,1,normal,1,1,1,1,1
40787992,1,normal,1,1,1,1,1
40727296,0,normal,1,1,1,1,1
40923986,0,normal,1,1,1,1,1
40969830,0,normal,1,1,1,1,1
40893127,1,normal,1,1,1,1,1
40683811,1,normal,1,1,1,1,1
40793438,0,normal,1,1,1,1,1
40355126,1,normal,1,1,1,1,1
40855248,1,normal,1,1,1,1,1
40802517,0,good,1,1,1,1,1
40356394,1,normal,1,1,1,1,1
40702606,0,normal,1,1,1,1,1
40336579,0,good,1,1,1,1,1
38266589,0,normal,1,1,1,1,1
40843165,1,normal,1,1,1,1,1
40512415,0,normal,1,1,1,1,1
39385109,0,normal,1,1,1,1,1
40040307,1,normal,1,1,1,1,1
40319137,1,normal,1,1,1,1,1
40719374,1,normal,1,1,1,1,1
40589541,0,normal,1,1,1,1,1
40667452,1,normal,1,1,1,1,1
40902251,0,normal,1,1,1,1,1
39281499,0,normal,0,0,0,0,0
40759703,1,normal,1,1,1,1,1
40745802,0,normal,1,1,1,1,1
40715215,1,normal,1,1,1,1,1
40115348,0,normal,1,1,1,1,1
40943749,1,normal,1,1,1,1,1
40928574,1,normal,1,1,1,1,1
40708453,1,normal,1,1,1,1,1
40687980,0,normal,1,1,1,1,1
38553479,1,normal,1,1,1,1,1
40088338,0,good,1,1,1,1,1
40161539,0,good,1,1,1,1,1
40060945,1,normal,1,1,1,1,1
40969309,0,normal,0,0,0,0,0
39399371,0,good,1,1,1,1,1
40993738,1,normal,1,1,1,1,1
40951282,1,normal,1,1,1,1,1
40961351,1,normal,1,1,1,1,1
40970671,0,normal,1,1,1,1,1
38390903,0,good,1,1,1,1,1
40303292,1,normal,1,1,1,1,1
40457508,0,normal,1,1,1,1,1
40775636,1,normal,1,1,1,1,1
40744839,1,normal,1,1,1,1,1
40759097,1,normal,1,1,1,1,1
40185515,0,normal,1,1,1,1,1
40440121,0,good,1,1,1,1,1
40842440,1,normal,1,1,1,1,1
40755976,1,normal,1,1,1,1,1
40576390,1,normal,1,1,1,1,1
40401907,1,normal,1,1,1,1,1
40767118,1,normal,1,1,1,1,1
40991888,0,normal,1,1,1,1,1
40153745,1,normal,1,1,1,1,1
40653957,1,normal,1,1,1,1,1
39617718,1,normal,1,1,1,1,1
40665755,1,normal,1,1,1,1,1
40669874,1,normal,1,1,1,1,1
40737337,1,normal,1,1,1,1,1
40760816,1,normal,1,1,1,1,1
40962514,1,normal,1,1,1,1,1
40995827,1,good,1,1,1,1,1
40734068,1,normal,1,1,1,1,1
40360256,0,good,1,1,1,1,1
40803166,1,normal,1,1,1,1,1
40684776,0,normal,1,1,1,1,1
40786673,0,normal,0,0,0,0,0
40260557,1,normal,1,1,1,1,1
39593939,1,normal,1,1,1,1,1
40665595,1,normal,1,1,1,1,1
40858321,1,good,1,1,1,1,1
39925568,0,normal,1,1,1,1,1
40462046,1,normal,1,1,1,1,1
40939855,0,good,1,1,1,1,1
40051452,1,normal,1,1,1,1,1
40756647,1,normal,1,1,1,1,1
40039055,1,normal,1,1,1,1,1
37548119,1,normal,1,1,1,1,1
40658351,1,normal,1,1,1,1,1
40807975,1,normal,1,1,1,1,1
40313667,1,normal,1,1,1,1,1
40255625,1,normal,1,1,1,1,1
40375401,1,normal,1,1,1,1,1
40459778,0,good,1,1,1,1,1
40916746,1,normal,1,1,1,1,1
38006810,1,normal,1,1,1,1,1
40569927,1,normal,1,1,1,1,1
40694303,1,normal,1,1,1,1,1
40864815,1,normal,1,1,1,1,1
40429895,0,normal,1,1,1,1,1
40888349,0,good,1,1,1,1,1
40256214,1,normal,1,1,1,1,1
40372973,0,good,1,1,1,1,1
40328330,1,normal,1,1,1,1,1
40606583,1,normal,1,1,1,1,1
40576344,1,excellent,1,1,1,1,1
40780732,1,normal,1,1,1,1,1
39471027,1,normal,1,1,1,1,1
40409045,0,good,1,1,1,1,1
40916890,1,excellent,1,1,1,1,1
40183791,1,normal,1,1,1,1,1
40619598,1,normal,1,1,1,1,1
40799753,1,good,1,1,1,1,1
40576341,1,excellent,1,1,1,1,1
39652852,0,good,1,1,1,1,1
40524687,1,normal,1,1,1,1,1
40916859,1,excellent,1,1,1,1,1
40667417,1,normal,1,1,1,1,1
39859417,1,normal,1,1,1,1,1
40226790,1,normal,1,1,1,1,1
40104720,1,normal,1,1,1,1,1
40214765,1,normal,1,1,1,1,1
40156082,0,normal,0,0,0,0,0
40411316,1,normal,1,1,1,1,1
40159181,1,normal,1,1,1,1,1
40882215,0,good,1,1,1,1,1
40509323,1,normal,1,1,1,1,1
40555170,1,normal,1,1,1,1,1
40406949,1,normal,1,1,1,1,1
40114857,0,good,1,1,1,1,1
40573861,1,normal,1,1,1,1,1
40939664,1,normal,1,1,1,1,1
40919114,1,normal,1,1,1,1,1
40603509,0,good,1,1,1,1,1
40546359,1,normal,1,1,1,1,1
40729768,1,normal,1,1,1,1,1
40038948,1,normal,1,1,1,1,1
40183145,1,normal,1,1,1,1,1
40015194,1,normal,1,1,1,1,1
40203277,1,normal,1,1,1,1,1
37610789,1,normal,1,1,1,1,1
39643722,1,normal,1,1,1,1,1
40930180,0,good,1,1,1,1,1
39871494,0,good,1,1,1,1,1
40889690,1,normal,1,1,1,1,1
40780216,1,normal,1,1,1,1,1
40433039,1,normal,1,1,1,1,1
38859793,0,good,1,1,1,1,1
39370128,1,normal,1,1,1,1,1
40210582,1,normal,1,1,1,1,1
40898084,1,normal,1,1,1,1,1
40011622,1,normal,1,1,1,1,1
38886817,1,normal,1,1,1,1,1
40396788,1,normal,1,1,1,1,1
39391416,1,normal,1,1,1,1,1
40669050,1,normal,1,1,1,1,1
40552906,0,good,1,1,1,1,1
39761819,1,normal,1,1,1,1,1
40319093,0,good,1,1,1,1,1
40935037,1,normal,1,1,1,1,1
39310985,1,normal,1,1,1,1,1
39546731,1,normal,1,1,1,1,1
40250083,1,normal,1,1,1,1,1
40183571,1,normal,1,1,1,1,1
41017101,0,normal,1,1,1,1,1
40575410,0,good,1,1,1,1,1
40939255,1,normal,1,1,1,1,1
40882084,0,good,1,1,1,1,1
39687785,1,normal,1,1,1,1,1
39788501,1,good,1,1,1,1,1
40887545,1,normal,1,1,1,1,1
39926216,1,normal,1,1,1,1,1
40853373,1,normal,1,1,1,1,1
40621265,0,normal,1,1,1,1,1
37559658,0,normal,1,1,1,1,1
40918607,1,normal,1,1,1,1,1
40528201,1,normal,1,1,1,1,1
40894368,0,good,1,1,1,1,1
40759533,1,normal,1,1,1,1,1
40856813,1,normal,1,1,1,1,1
40799813,1,normal,1,1,1,1,1
40354774,1,normal,1,1,1,1,1
40203663,1,normal,1,1,1,1,1
40518480,1,normal,1,1,1,1,1
40713303,1,normal,1,1,1,1,1
40719562,1,normal,1,1,1,1,1
41007117,1,normal,1,1,1,1,1
40919738,0,good,1,1,1,1,1
40865439,1,normal,1,1,1,1,1
40764953,0,normal,1,1,1,1,1
40530780,0,normal,1,1,1,1,1
40994679,1,normal,1,1,1,1,1
40964105,1,good,1,1,1,1,1
40787228,1,normal,1,1,1,1,1
36873045,1,normal,1,1,1,1,1
40696257,1,normal,1,1,1,1,1
39962568,1,normal,1,1,1,1,1
39687983,0,normal,0,0,0,0,0
40938730,1,normal,1,1,1,1,1
40736238,1,normal,1,1,1,1,1
40624911,0,normal,0,0,0,0,0
41001735,1,normal,1,1,1,1,1
38210713,0,good,1,1,1,1,1
40113831,1,normal,1,1,1,1,1
40868583,1,normal,1,1,1,1,1
40633160,1,normal,1,1,1,1,1
40759102,0,good,1,1,1,1,1
40844109,1,normal,1,1,1,1,1
40633176,1,normal,1,1,1,1,1
37040869,0,normal,0,0,0,0,0
40654209,1,normal,1,1,1,1,1
40210334,1,good,1,1,1,1,1
40724115,1,normal,1,1,1,1,1
40857001,0,normal,1,1,1,1,1
40532377,1,normal,1,1,1,1,1
41030652,0,normal,1,1,1,1,1
40877264,1,normal,1,1,1,1,1
40797170,1,normal,1,1,1,1,1
40622245,0,normal,1,1,1,1,1
40976794,1,normal,1,1,1,1,1
39745190,1,normal,1,1,1,1,1
41031054,0,good,1,1,1,1,1
40288512,1,normal,1,1,1,1,1
40289255,0,normal,1,1,1,1,1
39372275,0,good,1,1,1,1,1
40810662,0,good,1,1,1,1,1
41017480,1,normal,1,1,1,1,1
39649084,1,normal,1,1,1,1,1
40992750,1,normal,1,1,1,1,1
40547660,0,good,1,1,1,1,1
40032817,1,normal,1,1,1,1,1
40798326,1,normal,1,1,1,1,1
40714429,1,normal,1,1,1,1,1
40944995,1,normal,1,1,1,1,1
40656075,0,good,1,1,1,1,1
40725118,1,normal,1,1,1,1,1
40887711,1,normal,1,1,1,1,1
40283797,0,good,1,1,1,1,1
40757010,1,normal,1,1,1,1,1
38134007,1,good,1,1,1,1,1
40952731,1,normal,1,1,1,1,1
40902972,1,normal,1,1,1,1,1
40883133,1,normal,1,1,1,1,1
40990917,0,normal,1,1,1,1,1
40354071,1,normal,1,1,1,1,1
37359418,1,good,1,1,1,1,1
40764505,1,normal,1,1,1,1,1
40665868,1,normal,1,1,1,1,1
40876108,1,normal,1,1,1,1,1
39911660,1,normal,1,1,1,1,1
40964893,0,normal,1,1,1,1,1
40307589,1,normal,1,1,1,1,1
39812846,1,normal,1,1,1,1,1
38991605,1,normal,1,1,1,1,1
40961605,1,normal,1,1,1,1,1
40870197,1,normal,1,1,1,1,1
39749577,0,normal,1,1,1,1,1
40728369,1,normal,1,1,1,1,1
40750386,1,normal,1,1,1,1,1
40701545,0,normal,1,1,1,1,1
40905585,0,normal,1,1,1,1,1
38713851,1,normal,1,1,1,1,1
39729592,1,normal,1,1,1,1,1
40997659,1,good,1,1,1,1,1
40873523,1,normal,1,1,1,1,1
40622076,1,normal,1,1,1,1,1
40546656,1,normal,1,1,1,1,1
39577965,0,normal,1,1,1,1,1
40515833,0,normal,1,1,1,1,1
38657657,1,normal,1,1,1,1,1
40671477,1,normal,1,1,1,1,1
40877298,0,normal,1,1,1,1,1
39182878,1,normal,1,1,1,1,1
40719720,1,normal,1,1,1,1,1
40375033,0,normal,1,1,1,1,1
40691619,1,normal,1,1,1,1,1
40842433,1,normal,1,1,1,1,1
40989655,1,normal,1,1,1,1,1
40362472,0,normal,1,1,1,1,1
41000984,1,normal,1,1,1,1,1
40907961,0,normal,1,1,1,1,1
40887746,0,good,1,1,1,1,1
40739454,1,normal,1,1,1,1,1
40519089,1,normal,1,1,1,1,1
40224522,0,normal,1,1,1,1,1
40041884,1,normal,1,1,1,1,1
41005103,1,normal,1,1,1,1,1
37352010,0,normal,1,1,1,1,1
39959892,1,normal,1,1,1,1,1
40651592,1,normal,1,1,1,1,1
40629065,1,normal,1,1,1,1,1
40999517,1,normal,1,1,1,1,1
37465061,1,normal,1,1,1,1,1
40064976,0,normal,1,1,1,1,1
40671576,1,normal,1,1,1,1,1
40731163,0,normal,1,1,1,1,1
39889936,1,normal,1,1,1,1,1
38137205,0,normal,1,1,1,1,1
39092287,1,normal,1,1,1,1,1
41017443,0,normal,1,1,1,1,1
40897482,1,normal,1,1,1,1,1
40581842,0,normal,1,1,1,1,1
40620142,1,normal,1,1,1,1,1
40369282,1,good,1,1,1,1,1
40374169,1,good,1,1,1,1,1
40815614,1,normal,1,1,1,1,1
40972605,1,normal,1,1,1,1,1
40993686,1,good,1,1,1,1,1
40584310,1,normal,1,1,1,1,1
40175996,0,normal,1,1,1,1,1
40905477,0,normal,1,1,1,1,1
40953885,0,normal,1,1,1,1,1
39353294,1,normal,1,1,1,1,1
40918512,0,normal,1,1,1,1,1
39354749,1,normal,1,1,1,1,1
40523399,1,normal,1,1,1,1,1
41011579,0,normal,1,1,1,1,1
40564289,1,normal,1,1,1,1,1
40564272,1,normal,1,1,1,1,1
40288518,1,good,1,1,1,1,1
40221139,1,normal,1,1,1,1,1
40698191,1,normal,1,1,1,1,1
40603962,1,normal,1,1,1,1,1
40665654,1,good,1,1,1,1,1
40891263,1,normal,1,1,1,1,1
41002704,0,normal,1,1,1,1,1
40931501,1,normal,1,1,1,1,1
40453184,1,normal,1,1,1,1,1
38524697,0,normal,1,1,1,1,1
40607522,1,normal,1,1,1,1,1
40990726,0,good,1,1,1,1,1
40107436,0,normal,1,1,1,1,1
40878491,1,normal,1,1,1,1,1
39883030,1,normal,1,1,1,1,1
40275483,1,normal,1,1,1,1,1
40511088,0,normal,1,1,1,1,1
40355831,1,good,1,1,1,1,1
40799142,0,good,1,1,1,1,1
39558070,1,normal,1,1,1,1,1
41012918,1,normal,1,1,1,1,1
40204767,0,normal,1,1,1,1,1
39797896,1,normal,1,1,1,1,1
40292720,1,normal,1,1,1,1,1
39965657,1,normal,1,1,1,1,1
41012908,1,normal,1,1,1,1,1
39965660,1,normal,1,1,1,1,1
40760554,1,normal,1,1,1,1,1
40624660,0,good,1,1,1,1,1
40830219,0,normal,1,1,1,1,1
40203726,1,normal,1,1,1,1,1
40766466,0,normal,1,1,1,1,1
40970407,0,normal,1,1,1,1,1
40953927,1,normal,1,1,1,1,1
40312399,1,normal,1,1,1,1,1
40343515,0,normal,1,1,1,1,1
40204232,0,normal,1,1,1,1,1
40559934,1,normal,1,1,1,1,1
40934125,1,normal,1,1,1,1,1
40610556,1,normal,1,1,1,1,1
40791128,1,normal,1,1,1,1,1
40840326,1,normal,1,1,1,1,1
40787057,1,normal,1,1,1,1,1
39937698,1,normal,1,1,1,1,1
40244528,1,normal,1,1,1,1,1
39551008,1,normal,1,1,1,1,1
39778518,0,normal,1,1,1,1,1
40783475,0,good,1,1,1,1,1
40585885,1,normal,1,1,1,1,1
40966940,1,normal,1,1,1,1,1
40681953,0,good,1,1,1,1,1
40736707,1,normal,1,1,1,1,1
40989537,1,normal,1,1,1,1,1
40959052,0,normal,1,1,1,1,1
40821684,1,normal,1,1,1,1,1
39702586,1,normal,1,1,1,1,1
40773596,1,normal,1,1,1,1,1
40999952,1,normal,1,1,1,1,1
40933094,0,normal,1,1,1,1,1
40791429,1,normal,1,1,1,1,1
40804826,1,normal,1,1,1,1,1
40037275,1,normal,1,1,1,1,1
40808981,0,normal,1,1,1,1,1
40626658,1,normal,1,1,1,1,1
40316032,1,normal,1,1,1,1,1
37550583,1,normal,1,1,1,1,1
39225419,1,normal,1,1,1,1,1
40804818,0,normal,1,1,1,1,1
40185097,1,normal,1,1,1,1,1
40751548,0,normal,1,1,1,1,1
40773531,1,good,1,1,1,1,1
40956672,1,normal,1,1,1,1,1
39568378,1,normal,1,1,1,1,1
40981856,1,normal,1,1,1,1,1
40359947,0,normal,1,1,1,1,1
40289846,0,normal,1,1,1,1,1
40639222,0,normal,1,1,1,1,1
40308818,0,normal,1,1,1,1,1
40907820,1,normal,1,1,1,1,1
40814779,1,normal,1,1,1,1,1
40730327,0,normal,1,1,1,1,1
40970759,0,normal,1,1,1,1,1
40308581,0,normal,1,1,1,1,1
40881039,1,normal,1,1,1,1,1
40519294,1,normal,1,1,1,1,1
40736942,0,normal,1,1,1,1,1
37822293,1,normal,1,1,1,1,1
40713494,1,normal,1,1,1,1,1
40730229,1,normal,1,1,1,1,1
40756957,1,normal,1,1,1,1,1
40955929,0,normal,1,1,1,1,1
40744451,1,normal,1,1,1,1,1
40784444,1,normal,1,1,1,1,1
40940178,1,normal,1,1,1,1,1
40530248,0,normal,1,1,1,1,1
40880031,0,normal,1,1,1,1,1
40868832,0,normal,1,1,1,1,1
40977979,0,normal,1,1,1,1,1
40383256,1,normal,1,1,1,1,1
39936975,1,normal,1,1,1,1,1
39502206,1,normal,1,1,1,1,1
38291451,1,normal,1,1,1,1,1
40914133,0,normal,1,1,1,1,1
40980864,1,normal,1,1,1,1,1
40906372,1,normal,1,1,1,1,1
41003334,1,good,1,1,1,1,1
39296732,0,normal,1,1,1,1,1
40609516,0,normal,0,0,0,0,0
40724079,1,normal,1,1,1,1,1
40978663,1,normal,1,1,1,1,1
40824972,1,normal,1,1,1,1,1
38127764,1,normal,1,1,1,1,1
40906128,0,normal,1,1,1,1,1
39012667,1,normal,1,1,1,1,1
40915515,0,normal,1,1,1,1,1
40793698,0,normal,1,1,1,1,1
40417050,0,normal,1,1,1,1,1
40891675,1,normal,1,1,1,1,1
40902815,0,normal,1,1,1,1,1
37501139,0,normal,1,1,1,1,1
39785729,1,normal,1,1,1,1,1
39627877,0,normal,1,1,1,1,1
40320074,1,normal,1,1,1,1,1
40755103,0,normal,1,1,1,1,1
41027464,0,normal,1,1,1,1,1
40160445,0,normal,1,1,1,1,1
40202571,0,normal,1,1,1,1,1
39857529,1,normal,1,1,1,1,1
40969836,0,normal,0,0,0,0,0
40664305,0,normal,1,1,1,1,1
40839373,1,normal,1,1,1,1,1
40109559,1,normal,1,1,1,1,1
39904121,0,normal,1,1,1,1,1
40643413,1,normal,1,1,1,1,1
38225996,1,normal,1,1,1,1,1
39805367,1,normal,1,1,1,1,1
40604188,0,normal,0,0,0,0,0
40925232,1,normal,1,1,1,1,1
40768452,1,normal,1,1,1,1,1
40691100,0,normal,1,1,1,1,1
40989593,0,normal,1,1,1,1,1
40786902,1,normal,1,1,1,1,1
40929111,1,normal,1,1,1,1,1
40267496,0,normal,1,1,1,1,1
40555750,0,normal,1,1,1,1,1
40832353,0,normal,1,1,1,1,1
39073034,1,normal,1,1,1,1,1
36569658,1,normal,1,1,1,1,1
40704204,1,normal,1,1,1,1,1
40340435,1,normal,1,1,1,1,1
40834333,1,normal,1,1,1,1,1
40875730,1,normal,1,1,1,1,1
40448843,0,normal,1,1,1,1,1
40307280,1,normal,1,1,1,1,1
40376118,1,normal,1,1,1,1,1
40979322,1,normal,1,1,1,1,1
40902532,1,normal,1,1,1,1,1
40303854,0,normal,1,1,1,1,1
40971998,0,normal,1,1,1,1,1
40086595,0,normal,1,1,1,1,1
40617318,1,normal,1,1,1,1,1
40959087,1,normal,1,1,1,1,1
40160266,1,normal,1,1,1,1,1
40612072,0,normal,1,1,1,1,1
40078649,0,normal,1,1,1,1,1
40658039,0,normal,1,1,1,1,1
40375666,1,normal,1,1,1,1,1
40977951,1,normal,1,1,1,1,1
40884252,1,normal,1,1,1,1,1
40519896,1,normal,1,1,1,1,1
41024473,0,normal,1,1,1,1,1
39379865,1,normal,1,1,1,1,1
40786021,0,normal,1,1,1,1,1
40378631,0,normal,1,1,1,1,1
40758448,1,normal,1,1,1,1,1
40883735,0,normal,1,1,1,1,1
40182420,1,normal,1,1,1,1,1
41020610,0,normal,1,1,1,1,1
40913029,0,normal,1,1,1,1,1
39497958,1,normal,1,1,1,1,1
40830599,0,normal,1,1,1,1,1
40893548,0,normal,1,1,1,1,1
40824099,0,normal,1,1,1,1,1
39910656,1,normal,1,1,1,1,1
36382857,1,normal,1,1,1,1,1
39686897,0,normal,1,1,1,1,1
40816412,0,normal,1,1,1,1,1
40323756,0,normal,1,1,1,1,1
37578976,1,normal,1,1,1,1,1
40929224,1,normal,1,1,1,1,1
41005902,1,normal,1,1,1,1,1
40940968,1,normal,1,1,1,1,1
37155315,0,normal,1,1,1,1,1
40787112,1,normal,1,1,1,1,1
40787089,1,normal,1,1,1,1,1
40517257,0,normal,1,1,1,1,1
40868735,0,normal,1,1,1,1,1
38685338,1,normal,1,1,1,1,1
40885712,1,normal,1,1,1,1,1
41003928,0,normal,1,1,1,1,1
40823606,1,normal,1,1,1,1,1
40214863,0,normal,1,1,1,1,1
40755449,0,normal,1,1,1,1,1
39900360,0,normal,1,1,1,1,1
40979785,0,normal,1,1,1,1,1
40953592,0,normal,1,1,1,1,1
40661253,0,normal,1,1,1,1,1
40755433,0,normal,1,1,1,1,1
40801776,1,normal,1,1,1,1,1
